head_1_0,head_1_1,head_2,head_4,head_5,head_6,head_8,head_9,head_10,head_11,head_13_0,head_13_1,head_14,body_0,body_2_0,body_2_1,body_3_0,body_3_1,body_7,body_10_value_1,body_10_value_2,body_10_value_3,body_10_value_4,body_10_value_5,body_11,body_12,body_13,body_15,body_16_value_1,body_16_value_2,body_16_value_3,body_16_value_4,body_18_value_1,body_19,body_21
1,593,0,723229,0,782,1,a15db2d2f18295e3a7975734b9dfcc2b,1,1,0,294692,0,1,3,74183,0,294692,0,,,,,,0,4,5,1,0,67,41,2,54,2,1
1,594,1,723230,1,238,0,9399fe7ed038bc99c174e811fdd1b463,0,6,5,473007,0,1,5,12387,5,473007,0,,,,,,0,1,1,1,0,4,102,2,69,35,1
1,595,0,723230,0,484,0,80f685a2e3182ed0ae63a2023b1d0185,0,0,1,766729,0,1,0,29140,1,766729,0,,,,,,0,2,2,1,0,120,105,2,89,1,0
1,596,0,723230,0,841,0,db49c1bc3925fe497626c8e78791d677,0,5,2,418810,1,1,4,47176,2,418810,0,,,,,,0,134857000,554288000,1,0,56,-106,5,38,1,0
1,597,1,723231,1,639,0,8197720bd3c6968bb638232294405f4c,0,5,3,685537,0,0,4,64890,3,685537,0,,,,,,0,3,3,1,0,-123,23,1,-123,3,2
1,598,0,723232,0,264,0,125cddf6ce972269d27f833fc55c511a,0,3,0,001468,0,1,2,64088,0,001468,0,,,,,,0,3,3,1,0,49,115,1,-121,20,1
1,599,0,723232,0,549,0,d812fe7158f077b3a5110fe9103a8791,0,3,0,758430,0,1,2,63872,0,758430,0,,,,,,0,3,3,1,0,-112,-108,1,23,1,1
1,600,0,723234,0,855,0,46c67a302594694a923b9ef1481b75ba,0,4,4,405644,0,0,6,84321,4,405644,0,,,,,,0,7,7,1,0,2,-127,1,40,2,2
1,601,0,723235,0,896,0,d8a19b35cbead29d30aa4541b95acdc0,0,3,1,049045,0,1,2,64913,1,049045,0,,,,,,0,3,3,1,0,105,34,1,68,21,0
1,602,0,723236,0,829,0,3a88f6f94b9c69be97774547985427df,0,2,5,548954,0,1,1,61367,5,548954,0,,,,,,0,300000000,2000000000,1,0,-106,-121,2,0,2,1
1,603,0,723237,0,354,0,c345ab7b31f44aa7c54f3f58c40cf88e,0,0,1,869089,0,1,0,45005,1,869089,0,,,,,,0,1,1,1,2,4,49,7,70,2,0
1,604,1,723237,1,558,0,31dd29e86d22d0c41addb335b4c734cd,0,4,0,850163,0,0,6,84319,0,850163,0,,,,,,0,7,7,1,0,101,4,2,67,119,1
1,605,1,723238,1,100,0,a07ca5ec9baca9e44531b279aa04901a,0,5,2,461460,0,0,4,59812,2,461460,0,,,,,,0,3,3,1,0,-122,-109,1,35,40,0
1,606,0,723238,0,134,0,8e5641645da6938d6d8c2fbc01ce42f5,0,5,4,413717,0,1,4,55251,4,413717,0,,,,,,0,2,1024000000,1,0,4,52,2,84,97,2
1,607,1,723239,1,710,0,5c6cbb832a4809414dea31321cde9525,0,2,4,461840,0,0,1,55501,4,461840,0,,,,,,0,1,1,1,0,69,6,4,22,6,2
1,608,0,723239,0,925,0,cc91a78f335916ace6bd23f919d64996,0,6,2,577719,0,1,5,26205,2,577719,0,,,,,,0,2,2,1,0,40,80,1,-110,3,0
1,609,1,723240,1,245,0,704955ee9c3192a66395e5de9f7b9a65,0,0,0,916079,0,0,0,35041,0,916079,0,,,,,,0,4,5,1,2,-105,41,68,2,8,1
1,610,2,723241,2,220,0,5885087621d24abdba8721916c48c7cb,0,3,0,931666,0,1,2,68012,0,931666,0,,,,,,0,2,2,1,0,3,25,1,80,2,1
1,612,1,723243,1,746,0,012ce86c78d50920a6211727d7c3a016,0,2,1,987779,0,0,1,71660,1,987779,0,,,,,,0,1,1,1,0,69,6,4,22,6,0
1,613,2,723243,2,979,0,39f2e5d9782fd968668d906633e96721,0,3,0,786159,0,1,2,79047,0,786159,0,,,,,,0,2,2,1,0,3,25,1,80,2,1
1,614,0,723244,0,599,0,b650f8d759f7d770562f0803bf7eed02,0,3,4,355702,0,1,2,77689,4,355702,0,,,,,,0,1,1,1,0,100,55,2,51,57,2
1,615,1,723244,1,615,0,e08e6b1c8a9ccabaa313a619d75d94e6,0,3,0,811746,0,1,2,73697,0,811746,0,,,,,,0,2,2,1,2,84,1,6,41,2,1
1,616,1,723244,1,637,0,481fc30c33b458543d1b074275b24dce,0,6,3,862076,0,1,5,16244,3,862076,0,,,,,,0,1,1,1,0,4,102,2,69,35,2
1,617,0,723245,0,607,0,81d97d7b0553019b8582f352f4c9c30a,0,3,4,536326,0,1,2,63803,4,536326,0,,,,,,0,1,1,1,2,25,-104,7,16,8,2
1,618,0,723247,0,377,0,62d025ac31ab5a8bb66073290ce5b95d,0,3,0,081937,0,1,2,78846,0,081937,0,,,,,,0,3,3,1,0,71,36,5,-103,1,1
1,619,0,723247,0,402,0,bef981505da8d04cb831431b8b02f1c8,0,6,5,672074,0,1,5,24632,5,672074,0,,,,,,0,2,2,1,0,85,-122,1,68,98,1
1,620,0,723247,0,469,0,a7077102b5e719b2e5a6680db16eed68,0,4,3,868862,0,1,6,97013,3,868862,0,,,,,,0,3,3,1,2,41,-126,3,41,73,2
1,621,0,723247,0,579,0,566b88b7227cbb40dbea359ccb1effe2,0,6,1,169476,0,1,5,07947,1,169476,0,,,,,,0,2,2,1,2,1,2,3,113,8,0
1,622,0,723247,0,754,0,2b49e1abb1db7e2b1dcd6134d359f400,0,6,1,698013,0,0,5,13896,1,698013,0,,,,,,0,78643000,314572000,1,0,84,84,1,24,52,0
1,623,0,723247,0,807,0,1fbacaf73227e1ee270148dc89b2692d,0,2,2,369208,0,0,1,65739,2,369208,0,,,,,,0,5,6,1,2,4,-103,3,117,50,0
1,624,1,723248,1,120,0,0c9dbe82c0eaa0cf8172dff1e0998295,0,2,5,344270,0,1,1,70665,5,344270,0,,,,,,0,3,3,1,2,6,41,3,119,39,1
1,626,0,723248,0,811,1,7cc853c11f32b065d7ac237c8cb78afd,1,7,1,759075,0,0,7,79190,1,759075,0,,,,,,0,6,4,3,0,5,-125,1,103,1,0
1,627,0,723250,0,178,0,fb2f7fc92a46179650596da8e167dff4,0,6,5,363748,0,1,5,25648,5,363748,0,,,,,,0,5,6,1,2,6,-104,3,-111,4,1
1,630,1,723253,1,67,0,f20755b1448309f08051ec991bdd1d98,0,5,1,207185,0,0,4,45171,1,207185,0,,,,,,0,3,3,1,0,-123,23,1,-123,3,0
1,632,0,723254,0,997,0,1aba81c11f055ff6221fb8d1030d7c03,0,5,0,753577,1,1,4,47515,0,753577,0,,,,,,0,134857000,554288000,1,0,56,-106,5,38,1,1
1,633,0,723255,0,78,0,3731a3e484e3ec75b6cb5a031b8e58fc,0,4,5,608110,1,0,6,96619,5,608110,0,,,,,,0,38829000,38829000,1,2,114,120,3,20,36,1
1,634,1,723255,1,402,0,0698d267dafbf9f3f86ab7e8682892dc,0,2,1,776596,0,0,1,56760,1,776596,0,,,,,,0,1,1,1,0,69,6,4,22,6,0
1,635,1,723256,1,637,0,ca51689bc83055ab65a35e8489fb4ce9,0,4,1,028213,0,0,6,99231,1,028213,0,,,,,,0,1,1,1,0,69,6,4,50,9,0
1,636,1,723257,1,397,0,e66ee225b4d304d5d43b700290850c6b,0,5,0,810356,0,1,4,56186,0,810356,0,,,,,,0,2,2,1,2,103,6,8,73,70,1
1,637,1,723259,1,122,0,82be32e9011a526dde654470efb357ec,0,5,3,013617,0,0,4,43103,3,013617,0,,,,,,0,3,3,1,0,-123,23,1,-123,3,2
1,638,1,723259,1,371,0,addcfd23f93e7339d59c8be9f866e36d,0,0,1,902297,0,1,0,50340,1,902297,0,,,,,,0,2,2,1,0,101,-120,1,86,3,0
1,639,1,723456,1,135,0,96a1452e09736c98399fffabdedacba6,0,2,0,882969,0,0,1,68129,0,882969,1,3,-65,-1,43,3,0,4,5,1,0,33,-112,5,118,5,1
1,640,0,723458,0,688,0,29d8fde6d6e9cdcabe47cfac1164a82f,0,4,0,948740,0,1,6,96501,0,948740,0,,,,,,0,1,1,1,0,-104,86,4,6,5,1
1,642,0,723460,0,106,0,462225dca93d13b124ad2e6e9718dd6e,0,4,0,259899,0,1,6,81308,0,259899,0,,,,,,0,1,1,1,0,3,69,1,36,1,1
1,643,0,723460,0,380,0,fc6ec42304d0ebdfee8433f888cf081a,0,0,0,815635,0,1,0,41539,0,815635,0,,,,,,0,2,2,1,0,4,-110,2,80,7,1
1,644,0,723461,0,525,0,8ddfc875fbd81512572372e21770debf,0,5,3,938155,0,0,4,57381,3,938155,0,,,,,,0,2,2,1,2,119,17,100,7,33,2
1,646,1,723463,1,677,0,63e97e3880c2dbfe6a2fc24e0641604b,0,6,4,650966,0,1,5,23681,4,650966,0,,,,,,0,5120000,5120000,1,0,88,96,1,100,6,2
1,647,0,723463,0,921,0,622f4e6985c238da6999fdc758fe7e48,0,0,1,178607,0,1,0,36121,1,178607,0,,,,,,0,5,6,1,2,-108,119,8,38,56,0
1,648,0,723465,0,128,0,e342e406bf181d0de12e4b559c1580cf,0,5,0,922271,0,1,4,50014,0,922271,0,,,,,,0,5,6,1,0,6,0,1,20,57,1
1,649,0,723465,0,588,0,ef3ad03c056fcf362d261c2627b532ed,0,4,1,197438,0,1,02349,01687,1,197438,0,,,,,,0,1,1,1,0,112,-128,1,68,4,0
1,650,1,723466,1,268,0,9d9643c7e4b052e0ba6e10d5373a02d0,0,4,4,406105,0,1,6,91910,4,406105,0,,,,,,0,1,1,1,0,85,1,1,71,9,2
1,651,1,723466,1,394,0,f874b155b3481ae9d17c1338c7c156f5,0,4,1,228370,0,0,6,98161,1,228370,0,,,,,,0,1,1,1,0,69,6,4,50,9,0
1,652,0,723466,0,440,0,e1ee361dbba9633038c2877fd9337044,0,5,2,445698,1,1,4,62270,2,445698,0,,,,,,0,134857000,554288000,1,0,56,-106,5,38,1,0
1,653,0,723466,0,538,0,248a9a704d7d9a850225a263966e6b3a,0,0,0,960972,0,1,0,36591,0,960972,0,,,,,,0,5,6,1,2,-108,119,8,38,56,1
1,654,1,723466,1,603,0,66a63bc03b491846c665d3377f51bf98,0,3,5,467909,0,0,2,65966,5,467909,1,-87,-10,117,-65,-101,0,1,1,1,0,100,55,2,32,4,1
1,656,0,723467,0,295,0,ae465006da46525427dcdc4ee5f63b73,0,4,5,510643,0,1,6,94597,5,510643,0,,,,,,0,1,1,1,0,3,69,1,36,1,1
1,658,0,723473,0,169,0,cae1472cce21605cd85018eea340dca5,0,5,1,324436,0,1,4,49638,1,324436,0,,,,,,0,1,1,1,0,100,55,2,25,4,0
1,659,0,723473,0,171,0,9160692db39d2e9ea44202424b7e06c5,0,5,2,370681,0,1,4,64588,2,370681,0,,,,,,0,6,4,1,2,121,73,8,2,2,0
1,660,1,723474,1,565,1,373cc4e86144fa9667c9c1d30a5e2d01,1,1,0,316167,0,0,3,32301,0,316167,0,,,,,,0,4,5,1,0,119,54,2,-124,1,1
1,661,0,723474,0,724,0,c498af8d4ecd2e940527d26567c4e65c,0,0,5,547074,0,1,0,49515,5,547074,0,,,,,,0,1,1,1,0,3,69,1,114,1,1
1,662,0,723475,0,769,0,6fab0cb057cc2eaf5095c6760a37c8fa,0,6,3,015031,0,1,5,28255,3,015031,0,,,,,,0,2,2,1,0,54,9,2,-109,37,2
1,663,1,723476,1,127,0,20af5986d7e075eb70dac48560e0e582,0,3,3,709847,0,1,2,76413,3,709847,0,,,,,,0,1,1,3,0,6,82,1,-106,1,2
1,664,1,723476,1,188,0,125b4fd0fcd3346cd97ab68486fc967d,0,0,3,118777,0,1,0,39675,3,118777,0,,,,,,0,1,1,1,2,4,49,7,70,2,2
1,666,0,723477,0,170,0,d2d9ef3c8d2054f2316a1672721fd464,0,3,0,002152,0,1,2,77055,0,002152,0,,,,,,0,3,3,1,0,71,36,5,-103,1,1
1,667,1,723477,1,684,0,647d8c4004e76057e38f71a276282603,0,0,0,674029,0,0,0,43915,0,674029,0,,,,,,0,2,2,1,0,18,-109,1,105,116,1
1,668,0,723477,0,742,0,2a0be3e5d9774524bbe71e8a7945654e,0,4,1,028429,0,1,6,81115,1,028429,0,,,,,,0,3,3,1,0,56,54,1,105,115,0
1,669,0,723478,0,334,0,c8fbeca85b147c172bd4c8b2dfb65c7f,0,3,2,461248,0,0,2,78316,2,461248,0,,,,,,0,5,6,1,0,3,35,2,101,1,0
1,670,1,723478,1,428,0,52880487bd1ec4f22600e1c37e1f5fd3,0,5,2,028598,0,0,4,63005,2,028598,0,,,,,,0,2,2,1,2,1,36,7,39,6,0
1,671,1,723478,1,609,1,f948f6c1e3bc510f3815cb1a3ca3ec02,1,1,0,038505,0,0,3,33716,0,038505,0,,,,,,0,4,5,1,0,119,54,2,-124,1,1
1,672,0,723479,0,520,0,a60674382f40c5d0c5eee337adf1c972,0,0,4,557770,0,1,0,37534,4,557770,0,,,,,,0,5,6,1,2,-108,119,8,38,56,2
1,673,1,723480,1,785,0,da15455fac3c28b98616835e59ba5e43,0,3,3,730150,0,1,2,80517,3,730150,0,,,,,,0,3,3,1,0,71,36,5,-103,1,2
1,674,1,723481,1,42,0,fac8bc8d6bb8ad34d930a05f65b57129,0,4,0,730235,0,1,6,95099,0,730235,0,,,,,,0,3,3,1,0,88,37,1,115,98,1
1,675,1,723481,1,822,1,e3be831fa9943a9a5129dc0c8b30fd11,1,1,0,119710,0,0,3,10697,0,119710,1,-118,-81,-79,110,10,0,4,5,1,0,17,55,1,116,6,1
1,676,1,723483,1,324,0,71af0e23ad0955ace38f4c7bf0306984,0,0,0,792707,0,0,0,41285,0,792707,0,,,,,,0,2,2,1,0,18,-109,1,105,116,1
1,677,0,723483,0,846,0,dedcc008ace3de45355b9ae587f804dd,0,5,0,224401,0,1,4,62814,0,224401,0,,,,,,0,1,1,1,0,5,24,2,-103,1,1
1,678,0,723487,0,28,0,4b6c7edbe529577d29f09f2e8a3efd70,0,3,0,307904,0,1,2,79822,0,307904,0,,,,,,0,7,7,1,2,116,52,3,81,24,1
1,679,1,723487,1,524,0,96859a2e70cc809befe1669b1a8e89bd,0,0,0,800153,0,0,0,42430,0,800153,0,,,,,,0,3,3,1,0,71,8,1,69,98,1
1,680,0,723487,0,755,0,b21fb9c1edaf6a52c6a61e4323aaed1f,0,3,1,934796,0,1,2,70908,1,934796,0,,,,,,0,5,6,1,0,-125,-126,4,55,117,0
1,681,1,723490,1,805,0,86126d6a3be4364a12672bc15bd01261,0,4,0,944300,0,1,6,81287,0,944300,0,,,,,,0,3,3,1,2,41,-126,3,41,73,1
1,682,1,723491,1,259,1,96124e90821b094764fcc826f2a91cc2,1,7,5,639640,0,1,7,54947,5,639640,0,,,,,,0,6,4,1,0,5,-125,1,51,1,1
1,683,0,723491,0,601,0,2313042d1340e4370ccbb4b46c5ba91b,0,0,1,700725,0,1,0,35872,1,700725,0,,,,,,0,1,1,1,0,3,69,1,114,1,0
1,685,1,723492,1,326,0,260d9f7ba9dc019e08037014fcdb6988,0,0,5,344442,0,0,0,35305,5,344442,0,,,,,,0,2,2,1,0,18,-109,1,105,116,1
1,686,2,723492,2,817,1,9578226900925f32c6e7ae34451e7b82,1,7,3,233629,0,0,7,85807,3,233629,0,,,,,,0,4,5,1,2,103,37,8,81,70,2
1,687,1,723493,1,215,0,204903282f035e949dec74546b13a2d8,0,0,3,758272,0,1,0,32595,3,758272,0,,,,,,0,108643000,344572000,1,2,4,57,3,8,56,2
1,688,1,723494,1,228,0,ed8dce6e3f77db8eab81078b043d0160,0,6,4,356395,0,0,5,29733,4,356395,0,,,,,,0,3,3,1,2,101,-108,6,-111,39,2
1,689,1,723495,1,560,0,14257874ff52009aff34d81414da5889,0,4,5,354482,0,1,02349,03388,5,354482,0,,,,,,0,108643000,344572000,1,2,-120,5,3,-106,56,1
1,690,2,723496,2,260,1,96b57285d7876194da9de9905293ab28,1,7,3,253608,0,0,7,7,3,253608,0,,,,,,0,4,5,1,2,103,37,8,81,70,2
1,692,0,723499,0,197,0,18ff624e329d6d8e31a738e5694d3104,0,5,1,121050,0,1,4,44021,1,121050,0,,,,,,0,1,1,1,0,1,118,5,33,5,0
1,693,0,723499,0,558,0,05e32b1a269a58dd30fb567a8c7ee7df,0,4,3,331820,0,1,02349,02717,3,331820,0,,,,,,0,3,3,1,0,17,68,1,23,1,2
1,694,0,723499,0,616,0,509a8fbfd493ffa39fbdfc24dc47f76c,0,2,4,465263,0,1,1,55959,4,465263,0,,,,,,0,1,1,1,2,19,64,73,51,4,2
1,695,1,723501,1,660,0,5e27cd48fa5c414e2d66dd4d11059a16,0,4,2,556995,0,1,02349,00291,2,556995,0,,,,,,0,3,3,1,0,5,-119,1,100,2,0
1,697,1,723502,1,584,0,c392bfc4f204c99893c97afc7c5267d2,0,2,2,663631,0,1,1,63789,2,663631,0,,,,,,0,1,1,1,1,0,-1,0,-1,0,0
1,698,0,723502,0,802,0,c6d203faa060c0403fb214b826972bc2,0,2,3,342070,0,1,1,56454,3,342070,0,,,,,,0,5,6,1,2,99,48,6,-128,50,2
1,699,0,723503,0,148,0,dc8c6c1e5481b116de7f2b95257662d2,0,0,4,498597,0,1,0,42720,4,498597,0,,,,,,0,104857000,524288000,1,0,52,-122,1,100,17,2
1,700,2,723503,2,710,0,e285cfba619ea81e7e9bbe732e9f0f95,0,2,0,081411,0,0,1,74828,0,081411,0,,,,,,0,1,1,1,2,34,23,6,55,34,1
1,701,1,723504,1,38,0,f0b3960d0cfc219f5d6de5cc5ba29bce,0,2,0,826056,0,1,1,57510,0,826056,0,,,,,,0,3,3,1,1,0,-1,0,-1,0,1
1,702,0,723504,0,79,0,a8ff9fdb63339d501ff725392466104d,0,0,5,424320,0,1,0,36860,5,424320,0,,,,,,0,104857000,524288000,1,0,104,16,2,49,98,1
1,703,0,723504,0,342,0,3720428945eb1a084bb8d2c923d528ca,0,3,3,014197,0,0,2,69932,3,014197,0,,,,,,0,3,3,1,0,-105,38,1,49,3,2
1,704,1,723504,1,566,0,0503d55ed8d483e06d45b75f57fc0370,0,2,3,924421,0,0,1,59702,3,924421,0,,,,,,0,2,2,1,2,1,-119,105,51,23,2
1,705,1,723504,1,651,0,c0956d1757bebb4fdb6250b2974e574a,0,3,4,572523,0,1,2,75156,4,572523,0,,,,,,0,1,1,1,2,25,-104,7,16,8,2
1,706,2,723506,2,541,0,ef5deb0aeeb2743492448eeeeaf81ac9,0,2,0,124919,0,0,1,58579,0,124919,0,,,,,,0,1,1,1,2,34,23,6,55,34,1
1,707,0,723507,0,4,0,cb074c5a64a3f6457a62de9eeb4bd0f3,0,3,0,226783,0,1,2,75583,0,226783,0,,,,,,0,3,3,1,0,69,118,1,4,6,1
1,708,0,723507,0,144,0,e788cd5f95c9596ab49d31af98091a83,0,3,0,671537,0,1,2,72024,0,671537,0,,,,,,0,7,7,1,2,116,52,3,81,24,1
1,709,1,723509,1,225,0,bdd6e4044fdb857be10b16b533a4a8ad,0,5,2,387534,0,1,4,59507,2,387534,0,,,,,,0,1,1,1,0,5,24,2,49,1,0
1,710,0,723509,0,665,0,a916c34ad4fbde108ab63b8d91bb1d35,0,3,0,000553,0,1,2,73587,0,000553,0,,,,,,0,3,3,1,0,69,118,1,4,6,1
1,711,1,723510,1,307,0,49ffc9834558d673eaac66a8092cc706,0,5,0,721088,0,0,4,57024,0,721088,0,,,,,,0,3,3,1,0,-123,23,1,-123,3,1
1,713,0,723513,0,490,0,e9c7bc04ae538b97c7809e8d178059af,0,6,3,941354,0,1,5,27794,3,941354,0,,,,,,0,1,1,1,0,112,-128,1,3,52,2
1,714,1,723514,1,810,0,4a0d68f20eb2e1ae342b592bda447eb9,0,6,0,907256,0,0,5,07647,0,907256,0,,,,,,0,2,2,1,0,38,70,1,-112,7,1
1,715,1,723515,1,764,0,518a8578d3442ed93eb5e806d79a6fe8,0,3,0,672409,0,1,2,78954,0,672409,0,,,,,,0,3,3,1,0,71,36,5,-103,1,1
1,716,0,723712,0,498,0,50117f0d1c01490bd6d614db67dc9565,0,4,1,145392,0,1,02349,00577,1,145392,0,,,,,,0,3,3,1,0,56,54,1,105,115,0
1,717,0,723713,0,460,0,5c514e2146533cd93c21ceb91b081ca1,0,6,4,012478,0,1,5,24173,4,012478,0,,,,,,0,1,1,1,0,-124,65,1,1,39,2
1,718,0,723713,0,758,1,2fbc97975e00cfef6e238fcd871a0999,1,1,4,356461,0,0,3,42690,4,356461,0,,,,,,0,6,4,1,2,65,100,3,-112,1,2
1,719,0,723713,0,975,1,fd13d65d1b35c868b3d6122cdb11e9a6,1,1,1,243817,0,0,3,38228,1,243817,0,,,,,,0,4,5,1,2,-111,98,7,70,65,0
1,720,1,723714,1,998,0,c5f315e10446fc8c5a639a3652628244,0,0,2,676313,0,1,0,28268,2,676313,0,,,,,,0,5,6,1,2,120,25,-104,20,22,0
1,721,0,723715,0,1,1,50116b0b275cee0677a4d9358d5ce3a5,1,7,0,114502,0,1,7,50342,0,114502,0,,,,,,0,4,5,1,0,38,65,2,21,6,1
1,722,1,723716,1,376,0,4bf0917a9216f1a63fe7d09496b8a85d,0,3,5,431136,0,1,2,79385,5,431136,0,,,,,,0,1,1,1,2,25,-104,7,16,8,1
1,723,0,723717,0,42,0,a0299531d47a723e5e6eea420530e926,0,5,0,760384,0,1,4,54255,0,760384,0,,,,,,0,4096000,8192000,1,2,41,115,7,116,34,1
1,725,1,723717,1,842,0,28791c6ecc724c00aab0c1076abe60bc,0,3,3,690669,0,0,2,61365,3,690669,0,,,,,,0,3,3,1,0,-112,-108,1,23,1,2
1,727,1,723719,1,854,0,c3055ee601a9384fec238b27de1bc63e,0,0,1,267622,0,0,0,28154,1,267622,0,,,,,,0,2,2,1,0,2,41,1,24,-128,0
1,728,1,723720,1,185,1,ce546a3a34219f9e41a073d667f2c01e,1,1,3,145507,0,1,3,11673,3,145507,0,,,,,,0,20000000,4,1,0,-120,33,1,35,1,2
1,729,1,723720,1,195,0,1503508f2153eace5ae024f706730166,0,6,1,361675,0,0,5,29498,1,361675,1,85,-109,21,22,85,0,7,7,1,0,5,99,2,81,21,0
1,730,1,723720,1,247,0,4987626814bc715bee125de1d060474b,0,2,1,937265,0,1,1,68742,1,937265,0,,,,,,0,5,6,1,2,4,-103,3,117,50,0
1,731,1,723720,1,873,0,731c4ed330bdc938d317344aad19c6fb,0,3,2,418126,0,1,2,79358,2,418126,0,,,,,,0,7,7,1,2,116,52,3,81,24,0
1,732,1,723721,1,45,0,91c2bfe48349591ffe75871fff71777b,0,3,5,443018,0,0,2,65023,5,443018,0,,,,,,0,3,3,1,0,-112,-108,1,23,1,1
1,733,1,723721,1,455,0,ce3a6df07f4412f2e66168eb9b115c0c,0,4,4,427684,0,1,6,99852,4,427684,0,,,,,,0,3,3,1,0,5,-119,1,100,2,2
1,734,0,723721,0,867,0,1fbfc0f6b77fca9b5c4acb1ad1f0263e,0,4,2,020683,0,0,02349,00877,2,020683,0,,,,,,0,134857000,554288000,1,0,-108,-103,4,-125,8,0
1,735,0,723722,0,446,1,bf39a896168b3c4afdb37669551fc475,1,1,2,508913,0,0,3,05564,2,508913,0,,,,,,0,6,4,1,2,65,100,3,-112,1,0
1,736,0,723722,0,660,0,f01a5d77caa601ae3783ce172387952b,0,2,0,815771,0,1,1,72445,0,815771,0,,,,,,0,1,1,1,0,96,34,4,-104,4,1
1,737,0,723723,0,263,0,80fe1debf2cd414f8ff4f3c2a79b2fb5,0,0,3,184981,0,1,0,29334,3,184981,0,,,,,,0,1,1,1,0,3,69,1,114,1,2
1,738,0,723724,0,6,1,4be2cb76c0e604a4872987fc9fb6f97f,1,1,5,482605,0,1,24326,98469,5,482605,0,,,,,,0,104857000,314572000,1,0,103,49,2,119,6,1
1,739,0,723724,0,257,0,a5961021f1c872f9458d5b13d62252ff,0,3,3,243544,1,0,2,73341,3,243544,0,,,,,,0,3,3,1,0,-105,38,1,49,3,2
1,740,0,723725,0,235,1,fdd34b09d07cd6025f43cc5c3885137d,1,1,4,450939,0,1,3,62336,4,450939,0,,,,,,0,6,4,1,2,65,100,3,-121,1,2
1,741,0,723726,0,823,1,a45c585f186f089c509f24b2af605e4f,1,1,0,203763,0,0,3,74931,0,203763,0,,,,,,0,6,4,1,2,65,100,3,-112,1,1
1,742,1,723727,1,443,0,a7eb926855836bd465cbccb615793e77,0,3,2,567383,0,1,2,81848,2,567383,0,,,,,,0,3,3,1,0,71,36,5,-103,1,0
1,744,0,723728,0,435,1,ba9bb42a4d6e6cd0b1ca0fd085d4e548,1,1,5,541323,0,1,24326,97583,5,541323,0,,,,,,0,6,4,1,0,5,-125,1,97,1,1
1,745,0,723729,0,53,1,a2ba7c2420aaac5e27eff3a0543db269,1,1,0,001191,0,1,3,48257,0,001191,0,,,,,,0,104857000,314572000,1,0,103,49,2,119,6,1
1,746,0,723729,0,575,0,87e1669472c3515765ddd80984c81f29,0,3,4,480212,0,1,2,70040,4,480212,0,,,,,,0,2,1024000000,1,2,104,118,33,-112,25,2
1,747,1,723729,1,893,0,79203c067ae9abab026b9e77852aa799,0,0,1,026754,0,0,0,50402,1,026754,0,,,,,,0,2,2,1,0,2,41,1,24,-128,0
1,748,0,723730,0,532,0,7c238a4d6dcea8d7e273fbdbd0f855f8,0,0,4,574671,0,0,0,41897,4,574671,1,-97,24,-49,121,-3,0,1,1,1,2,80,112,3,32,3,2
1,749,0,723730,0,617,0,3e09f4da145a7aaabc53dc1e125d2b87,0,4,0,055792,0,1,6,89578,0,055792,0,,,,,,0,2,2,1,2,33,0,19,65,7,1
1,750,0,723732,0,284,1,094db83c1a7ca1d5965f1abbda9c7f83,1,1,1,070317,0,0,3,44386,1,070317,0,,,,,,0,4,5,1,2,-111,98,7,70,65,0
1,751,0,723732,0,504,1,c352cb0715a6d7c2635d5ddc43f9226b,1,1,2,640880,0,1,3,22491,2,640880,0,,,,,,0,104857000,314572000,1,0,103,49,2,119,6,0
1,752,0,723733,0,123,1,6a00bb1f1092bde648e828d8f26525a1,1,7,0,078267,0,1,08557,13663,0,078267,0,,,,,,0,4,5,1,0,38,65,2,21,6,1
1,753,0,723733,0,556,0,829f4005d23a33cfdf12cb150e52a781,0,0,1,182017,0,1,0,31577,1,182017,0,,,,,,0,2,2,1,2,9,97,99,40,19,0
1,754,1,723733,1,959,1,20042595f27cb9e8cc613264a9a21c0c,1,1,0,885986,0,0,3,02609,0,885986,0,,,,,,0,4,5,1,2,6,37,3,116,57,1
1,755,0,723734,0,256,0,90e9731c06ba446d63fbdb599729ba62,0,4,2,369730,0,1,6,89659,2,369730,0,,,,,,0,2,2,1,2,33,0,19,65,7,0
1,756,0,723734,0,739,0,e273ec07694007d221925c40d57387f2,0,0,0,164022,0,1,0,32436,0,164022,0,,,,,,0,1,1,1,0,-109,87,1,8,1,1
1,757,0,723735,0,896,1,9d54e8c3ef34a11cdf4a3df07d7cfcdd,1,7,4,357747,0,1,7,94293,4,357747,0,,,,,,0,6,4,1,0,5,-125,1,33,1,2
1,758,0,723735,0,922,0,0ab1c9fd2ce8eb72576170e7ad7a8774,0,0,2,478525,0,1,0,47310,2,478525,0,,,,,,0,1,1,1,0,3,82,2,48,56,0
1,759,0,723735,0,923,0,8d56e6f3e746f46e6641055957bdc10b,0,3,5,629970,0,1,2,80196,5,629970,0,,,,,,0,2,1024000000,1,2,100,121,57,16,19,1
1,760,0,723737,0,205,0,985ae06dc1766fc2fac88f562ef6d3b7,0,4,0,921248,0,1,6,95531,0,921248,0,,,,,,0,2,2,1,2,33,0,19,65,7,1
1,761,1,723738,1,900,0,a9863909aba3ef1db97433b0a515d51d,0,4,5,343820,0,1,6,85913,5,343820,0,,,,,,0,1,1,1,2,82,88,6,41,2,1
