head_1_0,head_1_1,head_1_2,head_2,head_4_0,head_4_1,head_5,head_6_0,head_6_1,head_8,head_9,head_10,head_11,head_13_0,head_13_1,head_13_2,head_13_3,head_13_4,head_13_5,head_14,body_0,body_2_0,body_2_1,body_2_2,body_2_3,body_2_4,body_3_0,body_3_1,body_3_2,body_3_3,body_3_4,body_3_5,body_7,body_10_value_1,body_10_value_2,body_10_separator_2,body_10_value_3,body_10_separator_3,body_10_value_4,body_10_separator_4,body_10_value_5,body_11,body_12,body_13,body_15,body_16_value_1,body_16_value_2,body_16_value_3,body_16_value_4,body_18_value_1,body_19,body_21
8566145,6,2,1,13,8,2,80,1,1,f0cb38e06a64ebbd81ef03f3001819d8,1,1,28,8,1,7,1,6,0,2,243277,5,0,0,6,28,8,1,7,1,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,4,5,2,0,-122,99,3,99,0,2
8566145,6,3,1,13,9,2,20,5,0,372f2eedb8bec93dce8fc66c1d991b0e,0,6,34,6,3,7,9,1,0,0,3,0,6,9,6,34,6,3,7,9,1,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,113,22,5,9,54,2
8566145,6,4,1,72321,1,2,24,5,0,48901154b2360839a39607fa1ef41f9c,0,0,6,7,3,7,7,8,0,2,0,3,2,6,5,6,7,3,7,7,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,71,8,4,69,98,1
8566145,6,5,0,72321,1,1,65,6,0,093e3c1afd4f37b2a373b10f921f5792,0,4,23,0,9,9,0,1,0,2,9,4,2,2,8,23,0,9,9,0,1,1,nan,nan,-1,nan,-1,nan,-1,nan,0,7,7,2,0,101,4,5,67,119,2
8566145,6,6,1,72321,2,2,3,7,0,a8c41bfe60f1d90cd7f87a669963df19,0,6,34,7,4,8,0,4,0,0,8,9,2,7,7,34,7,4,8,0,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,113,22,5,9,54,2
8566145,6,8,0,72321,5,1,64,9,0,793f5a38bb0e2a35b7b39aa8f2a423a7,0,3,41,9,6,5,2,1,0,0,4,7,8,8,3,41,9,6,5,2,1,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,2,33,70,-107,-104,54,0
8566145,6,9,0,72321,7,1,28,6,0,cb33afc9a20f1a5f5fddc2334b0fbd89,0,2,33,5,6,4,9,1,0,2,10,7,1,7,4,33,5,6,4,9,1,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,1080033000,2,0,-122,16,4,20,32,2
8566145,7,1,0,72321,9,1,23,6,0,d02181a75218e1e9f3acb0e279f4436b,0,4,33,9,6,9,3,8,0,0,7,0,4,8,5,33,9,6,9,3,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,85,1,4,71,9,2
8566145,7,2,0,72321,9,1,33,6,0,ada9ab9969918e49f418e98e05a30fac,0,0,16,3,9,9,2,3,0,0,1,9,9,4,5,16,3,9,9,2,3,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,101,-120,4,86,112,1
8566145,7,3,0,72321,9,1,46,8,0,6a475db434b32ee673a6a0c1e88d376a,0,5,42,4,9,0,0,3,0,0,2,6,1,5,3,42,4,9,0,0,3,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,2,103,6,8,73,70,0
8566145,7,4,1,72321,9,2,66,1,1,1203972310958b63aa2c7fdc8378d4a3,1,1,50,3,1,6,3,9,0,2,243273,5,1,9,3,50,3,1,6,3,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,4,5,2,0,56,115,5,81,38,0
8566145,7,5,0,72321,9,1,66,6,0,a64919c7bcbb15812e5a2343b4c43e2f,0,3,55,5,1,7,2,8,0,0,4,6,7,4,8,55,5,1,7,2,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,52428000,157286000,2,0,-122,40,3,81,0,0
8566145,7,6,0,72322,0,1,33,5,0,1e5949a4d92bcade98a015a126ed369f,0,5,0,0,1,6,8,3,0,0,11,4,2,8,7,0,0,1,6,8,3,1,nan,nan,-1,nan,-1,nan,-1,nan,0,7,7,2,2,-126,81,112,105,5,1
8566145,7,7,1,72322,0,2,80,4,0,757f01cba50d9f79ede1cbf7f4fa2297,0,0,8,7,6,7,1,0,0,2,1,6,3,0,6,8,7,6,7,1,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,71,8,4,69,98,1
8566145,7,8,1,72322,0,2,84,8,0,4f80459351df1c5d785eb1fea5daa87f,0,5,34,6,8,1,6,8,0,2,2,1,6,5,5,34,6,8,1,6,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,2,48,36,17,39,6,2
8566145,8,0,0,72322,2,1,10,6,0,5ce14f17851193917cf075e850156512,0,4,55,7,2,5,2,4,0,2,14,0,2,1,3,55,7,2,5,2,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,7,7,2,0,113,-127,4,40,1,0
8566145,8,1,1,72322,2,2,84,4,0,3ea34d5aa99be2cf47ce0224b2e9bcd3,0,0,35,6,7,7,4,9,0,2,0,9,8,8,8,35,6,7,7,4,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,4,5,2,2,-105,41,68,2,8,2
8566145,8,2,0,72322,4,1,33,5,0,f09d6b5de0027a607324799b83e20987,0,4,43,1,9,7,9,1,0,2,9,9,6,2,2,43,1,9,7,9,1,1,nan,nan,-1,nan,-1,nan,-1,nan,0,7,7,2,0,101,4,5,67,119,0
8566145,8,3,1,72322,5,2,14,2,1,8a2c167ebccbd1c840e1853d408e4a9c,1,7,0,7,8,5,6,4,0,2,85571,4,6,4,0,0,7,8,5,6,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,6,4,2,0,113,-106,4,-107,0,1
8566145,8,5,0,72322,6,1,14,5,0,e787b4caf42d44ec71a264795e451272,0,3,1,8,0,3,2,4,0,0,4,7,6,6,4,1,8,0,3,2,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,101,4,5,39,102,1
8566145,8,6,0,72322,6,1,16,9,0,2c367716521b55b2cde55cc3f749b561,0,6,20,1,4,3,1,3,0,0,8,2,4,7,7,20,1,4,3,1,3,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5120000,5120000,2,0,88,96,4,100,6,2
8566145,8,7,0,72322,7,1,34,7,0,e5f25f1bb73d905e6084e41b43965886,0,3,6,7,2,6,2,4,0,0,6,9,8,1,0,6,7,2,6,2,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5,6,2,2,99,52,16,-128,38,1
8566145,8,9,1,72322,8,2,50,9,0,7201c5a9e3571b134e5f21bbe02bb776,0,5,29,7,7,2,6,4,0,2,13,0,2,2,2,29,7,7,2,6,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,-123,23,4,-123,112,2
8566145,9,0,0,72322,8,1,75,7,0,efffdbf87dd6b68289919a9df459e6f0,0,0,36,0,8,7,2,8,0,0,1,8,1,8,3,36,0,8,7,2,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,2,-111,113,7,82,85,2
8566145,9,1,0,72322,8,1,89,9,1,1353d323ca16b77de4c0001e21f67464,1,1,40,4,2,2,0,0,0,2,243271,2,0,0,6,40,4,2,2,0,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,4,5,2,0,-122,99,3,99,0,0
8566145,9,2,1,72322,9,2,5,0,0,fd417320bb5d974be52baeba15496963,0,4,56,6,8,9,3,5,0,0,9,4,6,7,3,56,6,8,9,3,5,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,113,22,5,-105,54,0
8566145,9,3,0,72322,9,1,78,2,1,a15db2d2f18295e3a7975734b9dfcc2b,1,1,2,9,4,6,9,2,0,0,243277,4,1,8,3,2,9,4,6,9,2,1,nan,nan,-1,nan,-1,nan,-1,nan,0,4,5,2,0,67,41,5,54,1,1
8566145,9,4,1,72323,0,2,23,8,0,9399fe7ed038bc99c174e811fdd1b463,0,6,14,7,3,0,0,7,0,0,3,2,3,8,7,14,7,3,0,0,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,-121,102,5,69,35,1
8566145,9,5,0,72323,0,1,48,4,0,80f685a2e3182ed0ae63a2023b1d0185,0,0,47,6,6,7,2,9,0,0,115762,9,1,4,0,47,6,6,7,2,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,120,105,5,89,0,0
8566145,9,6,0,72323,0,1,84,1,0,db49c1bc3925fe497626c8e78791d677,0,5,54,1,8,8,1,0,1,0,11,7,1,7,6,54,1,8,8,1,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,11,10,2,0,56,-106,6,38,0,0
8566145,9,7,1,72323,1,2,63,9,0,8197720bd3c6968bb638232294405f4c,0,5,26,8,5,5,3,7,0,2,13,4,8,9,0,26,8,5,5,3,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,-123,23,4,-123,112,2
8566145,9,8,0,72323,2,1,26,4,0,125cddf6ce972269d27f833fc55c511a,0,3,0,0,1,4,6,8,0,0,6,4,0,8,8,0,0,1,4,6,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,49,115,4,-121,20,1
8566145,9,9,0,72323,2,1,54,9,0,d812fe7158f077b3a5110fe9103a8791,0,3,7,5,8,4,3,0,0,0,6,3,8,7,2,7,5,8,4,3,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,-112,-108,4,23,0,1
8566146,0,0,0,72323,4,1,85,5,0,46c67a302594694a923b9ef1481b75ba,0,4,34,0,5,6,4,4,0,2,9,4,3,2,1,34,0,5,6,4,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,7,7,2,0,113,-127,4,40,1,2
8566146,0,1,0,72323,5,1,89,6,0,d8a19b35cbead29d30aa4541b95acdc0,0,3,40,4,9,0,4,5,0,0,6,4,9,1,3,40,4,9,0,4,5,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,105,34,4,68,21,0
8566146,0,2,0,72323,6,1,82,9,0,3a88f6f94b9c69be97774547985427df,0,2,15,4,8,9,5,4,0,0,5,1,3,6,7,15,4,8,9,5,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,300000000,2000000000,2,0,-106,-121,5,0,1,1
8566146,0,3,0,72323,7,1,35,4,0,c345ab7b31f44aa7c54f3f58c40cf88e,0,0,48,6,9,0,8,9,0,0,1,5,0,0,5,48,6,9,0,8,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,2,-121,49,7,70,2,0
8566146,0,4,1,72323,7,2,55,8,0,31dd29e86d22d0c41addb335b4c734cd,0,4,8,5,0,1,6,3,0,2,9,4,3,1,9,8,5,0,1,6,3,1,nan,nan,-1,nan,-1,nan,-1,nan,0,7,7,2,0,101,4,5,67,119,1
8566146,0,5,1,72323,8,2,10,0,0,a07ca5ec9baca9e44531b279aa04901a,0,5,54,6,1,4,6,0,0,2,2,9,8,1,2,54,6,1,4,6,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,-122,-109,4,35,40,0
8566146,0,6,0,72323,8,1,13,4,0,8e5641645da6938d6d8c2fbc01ce42f5,0,5,34,1,3,7,1,7,0,0,2,5,2,5,1,34,1,3,7,1,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,9,2,0,4,52,5,84,97,2
8566146,0,7,1,72323,9,2,71,0,0,5c6cbb832a4809414dea31321cde9525,0,2,34,6,1,8,4,0,0,2,10,5,5,0,1,34,6,1,8,4,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,69,6,3,22,6,2
8566146,0,8,0,72323,9,1,92,5,0,cc91a78f335916ace6bd23f919d64996,0,6,55,7,7,7,1,9,0,0,8,6,2,0,5,55,7,7,7,1,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,40,80,4,-110,112,0
8566146,0,9,1,14,0,2,24,5,0,704955ee9c3192a66395e5de9f7b9a65,0,0,9,1,6,0,7,9,0,2,0,5,0,4,1,9,1,6,0,7,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,4,5,2,2,-105,41,68,2,8,1
8566146,1,0,2,14,1,3,22,0,0,5885087621d24abdba8721916c48c7cb,0,3,9,3,1,6,6,6,0,0,6,8,0,1,2,9,3,1,6,6,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,3,25,4,80,2,1
8566146,1,2,1,14,3,2,74,6,0,012ce86c78d50920a6211727d7c3a016,0,2,49,8,7,7,7,9,0,2,12,1,6,6,0,49,8,7,7,7,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,69,6,3,22,6,0
8566146,1,3,2,14,3,3,97,9,0,39f2e5d9782fd968668d906633e96721,0,3,7,8,6,1,5,9,0,0,4,9,0,4,7,7,8,6,1,5,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,3,25,4,80,2,1
8566146,1,4,0,14,4,1,59,9,0,b650f8d759f7d770562f0803bf7eed02,0,3,33,5,5,7,0,2,0,0,4,7,6,8,9,33,5,5,7,0,2,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,100,55,5,51,57,2
8566146,1,5,1,14,4,2,61,5,0,e08e6b1c8a9ccabaa313a619d75d94e6,0,3,8,1,1,7,4,6,0,0,4,3,6,9,7,8,1,1,7,4,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,2,84,1,16,41,1,1
8566146,1,6,1,14,4,2,63,7,0,481fc30c33b458543d1b074275b24dce,0,6,28,6,2,0,7,6,0,0,3,6,2,4,4,28,6,2,0,7,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,-121,102,5,69,35,2
8566146,1,7,0,14,5,1,60,7,0,81d97d7b0553019b8582f352f4c9c30a,0,3,35,3,6,3,2,6,0,0,6,3,8,0,3,35,3,6,3,2,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,2,25,-104,17,16,8,2
8566146,1,8,0,14,7,1,37,7,0,62d025ac31ab5a8bb66073290ce5b95d,0,3,0,8,1,9,3,7,0,0,4,8,8,4,6,0,8,1,9,3,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,71,36,6,-103,0,1
8566146,1,9,0,14,7,1,40,2,0,bef981505da8d04cb831431b8b02f1c8,0,6,16,7,2,0,7,4,0,0,8,4,6,3,2,16,7,2,0,7,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,85,-122,4,68,98,1
8566146,2,0,0,14,7,1,46,9,0,a7077102b5e719b2e5a6680db16eed68,0,4,28,6,8,8,6,2,0,0,7,7,0,1,3,28,6,8,8,6,2,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,2,41,-126,9,41,73,2
8566146,2,1,0,14,7,1,57,9,0,566b88b7227cbb40dbea359ccb1effe2,0,6,41,6,9,4,7,6,0,0,43620,7,9,4,7,41,6,9,4,7,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,2,48,2,9,113,8,0
8566146,2,2,0,14,7,1,75,4,0,2b49e1abb1db7e2b1dcd6134d359f400,0,6,46,9,8,0,1,3,0,2,3,3,8,9,6,46,9,8,0,1,3,1,nan,nan,-1,nan,-1,nan,-1,nan,0,13,11,2,0,84,84,4,24,52,0
8566146,2,3,0,14,7,1,80,7,0,1fbacaf73227e1ee270148dc89b2692d,0,2,53,6,9,2,0,8,0,2,5,5,7,3,9,53,6,9,2,0,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5,6,2,2,-121,-103,9,117,50,0
8566146,2,4,1,14,8,2,12,0,0,0c9dbe82c0eaa0cf8172dff1e0998295,0,2,13,4,4,2,7,0,0,0,12,0,6,6,5,13,4,4,2,7,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,2,115,41,9,119,39,1
8566146,2,6,0,14,8,1,81,1,1,7cc853c11f32b065d7ac237c8cb78afd,1,7,47,5,9,0,7,5,0,2,85567,9,1,9,0,47,5,9,0,7,5,1,nan,nan,-1,nan,-1,nan,-1,nan,0,6,4,3,0,5,-125,4,103,0,0
8566146,2,7,0,72325,0,1,17,8,0,fb2f7fc92a46179650596da8e167dff4,0,6,13,6,3,7,4,8,0,0,8,5,6,4,8,13,6,3,7,4,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5,6,2,2,115,-104,9,-111,54,1
8566146,3,0,1,72325,3,2,6,7,0,f20755b1448309f08051ec991bdd1d98,0,5,42,0,7,1,8,5,0,2,11,5,1,7,1,42,0,7,1,8,5,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,-123,23,4,-123,112,0
8566146,3,2,0,72325,4,1,99,7,0,1aba81c11f055ff6221fb8d1030d7c03,0,5,7,5,3,5,7,7,1,0,11,7,5,1,5,7,5,3,5,7,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,11,10,2,0,56,-106,6,38,0,1
8566146,3,3,0,72325,5,1,7,8,0,3731a3e484e3ec75b6cb5a031b8e58fc,0,4,16,0,8,1,1,0,1,2,7,6,6,1,9,16,0,8,1,1,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,15,15,2,2,114,120,9,20,36,1
8566146,3,4,1,72325,5,2,40,2,0,0698d267dafbf9f3f86ab7e8682892dc,0,2,47,7,6,5,9,6,0,2,10,6,7,6,0,47,7,6,5,9,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,69,6,3,22,6,0
8566146,3,5,1,72325,6,2,63,7,0,ca51689bc83055ab65a35e8489fb4ce9,0,4,40,2,8,2,1,3,0,2,7,9,2,3,1,40,2,8,2,1,3,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,69,6,3,50,9,0
8566146,3,6,1,72325,7,2,39,7,0,e66ee225b4d304d5d43b700290850c6b,0,5,8,1,0,3,5,6,0,0,2,6,1,8,6,8,1,0,3,5,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,2,103,6,8,73,70,1
8566146,3,7,1,72325,9,2,12,2,0,82be32e9011a526dde654470efb357ec,0,5,20,1,3,6,1,7,0,2,11,3,1,0,3,20,1,3,6,1,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,-123,23,4,-123,112,2
8566146,3,8,1,72325,9,2,37,1,0,addcfd23f93e7339d59c8be9f866e36d,0,0,49,0,2,2,9,7,0,0,115765,0,3,4,0,49,0,2,2,9,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,101,-120,4,86,112,0
8566146,3,9,1,72345,6,2,13,5,0,96a1452e09736c98399fffabdedacba6,0,2,8,8,2,9,6,9,0,2,5,8,1,2,9,8,8,2,9,6,9,2,3.0,-65.0,0,-1.0,0,43.0,0,3.0,0,4,5,2,0,33,-112,6,118,120,1
8566146,4,0,0,72345,8,1,68,8,0,29d8fde6d6e9cdcabe47cfac1164a82f,0,4,9,4,8,7,4,0,0,0,7,6,5,0,1,9,4,8,7,4,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,-104,86,3,6,120,1
8566146,4,2,0,72346,0,1,10,6,0,462225dca93d13b124ad2e6e9718dd6e,0,4,2,5,9,8,9,9,0,0,9,1,3,0,8,2,5,9,8,9,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,3,69,4,36,0,1
8566146,4,3,0,72346,0,1,38,0,0,fc6ec42304d0ebdfee8433f888cf081a,0,0,8,1,5,6,3,5,0,0,1,1,5,3,9,8,1,5,6,3,5,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,4,-110,5,80,102,1
8566146,4,4,0,72346,1,1,52,5,0,8ddfc875fbd81512572372e21770debf,0,5,29,3,8,1,5,5,0,2,2,7,3,8,1,29,3,8,1,5,5,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,2,119,17,100,7,33,2
8566146,4,6,1,72346,3,2,67,7,0,63e97e3880c2dbfe6a2fc24e0641604b,0,6,36,5,0,9,6,6,0,0,8,3,6,8,1,36,5,0,9,6,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5120000,5120000,2,0,88,96,4,100,6,2
8566146,4,7,0,72346,3,1,92,1,0,622f4e6985c238da6999fdc758fe7e48,0,0,41,7,8,6,0,7,0,0,0,6,1,2,1,41,7,8,6,0,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5,6,2,2,-108,119,8,38,56,0
8566146,4,8,0,72346,5,1,12,8,0,e342e406bf181d0de12e4b559c1580cf,0,5,9,2,2,2,7,1,0,0,2,0,0,1,4,9,2,2,2,7,1,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5,6,2,0,115,0,4,20,57,1
8566146,4,9,0,72346,5,1,58,8,0,ef3ad03c056fcf362d261c2627b532ed,0,4,41,9,7,4,3,8,0,0,14,1,6,8,7,41,9,7,4,3,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,112,-128,4,68,4,0
8566146,5,0,1,72346,6,2,26,8,0,9d9643c7e4b052e0ba6e10d5373a02d0,0,4,34,0,6,1,0,5,0,0,7,1,9,1,0,34,0,6,1,0,5,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,85,1,4,71,9,2
8566146,5,1,1,72346,6,2,39,4,0,f874b155b3481ae9d17c1338c7c156f5,0,4,42,2,8,3,7,0,0,2,7,8,1,6,1,42,2,8,3,7,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,69,6,3,50,9,0
8566146,5,2,0,72346,6,1,44,0,0,e1ee361dbba9633038c2877fd9337044,0,5,54,4,5,6,9,8,1,0,13,2,2,7,0,54,4,5,6,9,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,11,10,2,0,56,-106,6,38,0,0
8566146,5,3,0,72346,6,1,53,8,0,248a9a704d7d9a850225a263966e6b3a,0,0,9,6,0,9,7,2,0,0,0,6,5,9,1,9,6,0,9,7,2,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5,6,2,2,-108,119,8,38,56,1
8566146,5,4,1,72346,6,2,60,3,0,66a63bc03b491846c665d3377f51bf98,0,3,14,6,7,9,0,9,0,2,6,5,9,6,6,14,6,7,9,0,9,2,2,0,0,4,0,0,0,0,0,1,1,2,0,100,55,5,32,54,1
8566146,5,6,0,72346,7,1,29,5,0,ae465006da46525427dcdc4ee5f63b73,0,4,15,1,0,6,4,3,0,0,7,4,5,9,7,15,1,0,6,4,3,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,3,69,4,36,0,1
8566146,5,8,0,72347,3,1,16,9,0,cae1472cce21605cd85018eea340dca5,0,5,43,2,4,4,3,6,0,0,11,9,6,3,8,43,2,4,4,3,6,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,100,55,5,25,54,0
8566146,5,9,0,72347,3,1,17,1,0,9160692db39d2e9ea44202424b7e06c5,0,5,53,7,0,6,8,1,0,0,13,4,5,8,8,53,7,0,6,8,1,1,nan,nan,-1,nan,-1,nan,-1,nan,0,6,4,2,2,121,73,8,2,1,0
8566146,6,0,1,72347,4,2,56,5,1,373cc4e86144fa9667c9c1d30a5e2d01,1,1,3,1,6,1,6,7,0,2,243273,2,3,0,1,3,1,6,1,6,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,4,5,2,0,119,54,5,-124,0,1
8566146,6,1,0,72347,4,1,72,4,0,c498af8d4ecd2e940527d26567c4e65c,0,0,15,4,7,0,7,4,0,0,1,9,5,1,5,15,4,7,0,7,4,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,0,3,69,4,114,0,1
8566146,6,2,0,72347,5,1,76,9,0,6fab0cb057cc2eaf5095c6760a37c8fa,0,6,20,1,5,0,3,1,0,0,8,8,2,5,5,20,1,5,0,3,1,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,54,9,5,-109,37,2
8566146,6,3,1,72347,6,2,12,7,0,20af5986d7e075eb70dac48560e0e582,0,3,27,0,9,8,4,7,0,0,4,6,4,1,3,27,0,9,8,4,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,3,0,115,82,4,-106,0,2
8566146,6,4,1,72347,6,2,18,8,0,125b4fd0fcd3346cd97ab68486fc967d,0,0,21,1,8,7,7,7,0,0,0,9,6,7,5,21,1,8,7,7,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,1,1,2,2,-121,49,7,70,2,2
8566146,6,6,0,72347,7,1,17,0,0,d2d9ef3c8d2054f2316a1672721fd464,0,3,0,0,2,1,5,2,0,0,4,7,0,5,5,0,0,2,1,5,2,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,71,36,6,-103,0,1
8566146,6,7,1,72347,7,2,68,4,0,647d8c4004e76057e38f71a276282603,0,0,6,7,4,0,2,9,0,2,1,3,9,1,5,6,7,4,0,2,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,18,-109,4,105,116,1
8566146,6,8,0,72347,7,1,74,2,0,2a0be3e5d9774524bbe71e8a7945654e,0,4,40,2,8,4,2,9,0,0,9,1,1,1,5,40,2,8,4,2,9,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,56,54,4,105,115,0
8566146,6,9,0,72347,8,1,33,4,0,c8fbeca85b147c172bd4c8b2dfb65c7f,0,3,54,6,1,2,4,8,0,2,4,8,3,1,6,54,6,1,2,4,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5,6,2,0,3,35,5,101,0,0
8566146,7,0,1,72347,8,2,42,8,0,52880487bd1ec4f22600e1c37e1f5fd3,0,5,50,2,8,5,9,8,0,2,13,3,0,0,5,50,2,8,5,9,8,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,2,48,36,17,39,6,0
8566146,7,1,1,72347,8,2,60,9,1,f948f6c1e3bc510f3815cb1a3ca3ec02,1,1,0,3,8,5,0,5,0,2,243273,3,7,1,6,0,3,8,5,0,5,1,nan,nan,-1,nan,-1,nan,-1,nan,0,4,5,2,0,119,54,5,-124,0,1
8566146,7,2,0,72347,9,1,52,0,0,a60674382f40c5d0c5eee337adf1c972,0,0,35,5,7,7,7,0,0,0,0,7,5,3,4,35,5,7,7,7,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,5,6,2,2,-108,119,8,38,56,2
8566146,7,3,1,72348,0,2,78,5,0,da15455fac3c28b98616835e59ba5e43,0,3,27,3,0,1,5,0,0,0,120798,0,5,1,7,27,3,0,1,5,0,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,71,36,6,-103,0,2
8566146,7,4,1,72348,1,2,4,2,0,fac8bc8d6bb8ad34d930a05f65b57129,0,4,7,3,0,2,3,5,0,0,7,5,0,9,9,7,3,0,2,3,5,1,nan,nan,-1,nan,-1,nan,-1,nan,0,3,3,2,0,88,37,4,115,98,1
8566146,7,5,1,72348,1,2,82,2,1,e3be831fa9943a9a5129dc0c8b30fd11,1,1,1,1,9,7,1,0,0,2,243271,0,6,9,7,1,1,9,7,1,0,2,-118.0,-81.0,0,-79.0,0,110.0,0,10.0,0,4,5,2,0,17,55,4,116,99,1
8566146,7,6,1,72348,3,2,32,4,0,71af0e23ad0955ace38f4c7bf0306984,0,0,7,9,2,7,0,7,0,2,1,1,2,8,5,7,9,2,7,0,7,1,nan,nan,-1,nan,-1,nan,-1,nan,0,2,2,2,0,18,-109,4,105,116,1
